Key	Latitude	Longitude	FIPScode	TZ	Population
Para de Minas, Brazil	-19.860280	-44.608330	15	America/Sao_Paulo	75786
Paracatu, Brazil	-17.222220	-46.874720	15	America/Sao_Paulo	70753
Paracambi, Brazil	-22.608290	-43.708400	21	America/Sao_Paulo	36098
Papagaios, Brazil	-19.449170	-44.747780	15	America/Sao_Paulo	11850
Pantano do Sul, Brazil	-27.779720	-48.508610	26	America/Sao_Paulo	2300
Panorama, Brazil	-21.356390	-51.859720	27	America/Sao_Paulo	14227
Pancas, Brazil	-19.225000	-40.851390	08	America/Sao_Paulo	8183
Panambi, Brazil	-28.292500	-53.501670	23	America/Sao_Paulo	30407
Palotina, Brazil	-24.283890	-53.840000	18	America/Sao_Paulo	23059
Palmital, Brazil	-22.788890	-50.217500	27	America/Sao_Paulo	18539
Palmeiras de Goias, Brazil	-16.805000	-49.925830	29	America/Sao_Paulo	13572
Palmeira das Missoes, Brazil	-27.899440	-53.313610	23	America/Sao_Paulo	30954
Palmeira, Brazil	-25.429440	-50.006390	18	America/Sao_Paulo	18630
Palmas de Monte Alto, Brazil	-14.267220	-43.161940	05	America/Bahia	7091
Palmas, Brazil	-26.484170	-51.990560	18	America/Sao_Paulo	39150
Palmares do Sul, Brazil	-30.257780	-50.509720	23	America/Sao_Paulo	8392
Palhoca, Brazil	-27.645280	-48.667780	26	America/Sao_Paulo	122423
Paicandu, Brazil	-23.457500	-52.048610	18	America/Sao_Paulo	34365
Padre Paraiso, Brazil	-17.074170	-41.484440	15	America/Sao_Paulo	10608
Padre Bernardo, Brazil	-15.165950	-48.282810	29	America/Sao_Paulo	16118
Pacatuba, Brazil	-10.453330	-36.651390	28	America/Maceio	2616
Pacaembu, Brazil	-21.562220	-51.260560	27	America/Sao_Paulo	10101
Ouro Preto, Brazil	-20.394840	-43.505170	15	America/Sao_Paulo	63678
Ouro Branco, Brazil	-20.520830	-43.691940	15	America/Sao_Paulo	26687
Ourinhos, Brazil	-22.978890	-49.870560	27	America/Sao_Paulo	97799
Otacilio Costa, Brazil	-27.483060	-50.121940	26	America/Sao_Paulo	14557
Osvaldo Cruz, Brazil	-21.796670	-50.878610	27	America/Sao_Paulo	25746
Osorio, Brazil	-29.886670	-50.269720	23	America/Sao_Paulo	34628
Osasco, Brazil	-23.532500	-46.791670	27	America/Sao_Paulo	677856
Ortigueira, Brazil	-24.208330	-50.949440	18	America/Sao_Paulo	11540
Orleans, Brazil	-28.358890	-49.291390	26	America/Sao_Paulo	16422
Orlandia, Brazil	-20.720280	-47.886670	27	America/Sao_Paulo	44766
Orizona, Brazil	-17.031390	-48.295830	29	America/Sao_Paulo	7583
Oliveira dos Brejinhos, Brazil	-12.316940	-42.896110	05	America/Bahia	5596
Oliveira, Brazil	-20.696390	-44.827220	15	America/Sao_Paulo	34710
Olindina, Brazil	-11.366670	-38.333330	05	America/Bahia	12316
Olimpia, Brazil	-20.737220	-48.914720	27	America/Sao_Paulo	45199
Novo Horizonte, Brazil	-21.468060	-49.220830	27	America/Sao_Paulo	30158
Novo Hamburgo, Brazil	-29.678330	-51.130560	23	America/Sao_Paulo	253841
Novo Cruzeiro, Brazil	-17.468060	-41.875280	15	America/Sao_Paulo	10385
Nova Vicosa, Brazil	-17.891940	-39.371940	05	America/Bahia	55980
Nova Venecia, Brazil	-18.710560	-40.400560	08	America/Sao_Paulo	28362
Nova Soure, Brazil	-11.233330	-38.483330	05	America/Bahia	11340
Nova Prata, Brazil	-28.783890	-51.610000	23	America/Sao_Paulo	17943
Nova Petropolis, Brazil	-29.376390	-51.114440	23	America/Sao_Paulo	16049
Nova Olimpia, Brazil	-14.797220	-57.288060	14	America/Cuiaba	19274
Nova Odessa, Brazil	-22.777500	-47.295830	27	America/Sao_Paulo	49432
Nova Londrina, Brazil	-22.765830	-52.985000	18	America/Sao_Paulo	11042
Nova Lima, Brazil	-19.985560	-43.846670	15	America/Sao_Paulo	88399
Nova Iguacu, Brazil	-22.759170	-43.451110	21	America/Sao_Paulo	1002118
Nova Granada, Brazil	-20.533890	-49.314170	27	America/Sao_Paulo	15715
Nova Friburgo, Brazil	-22.281940	-42.531110	21	America/Sao_Paulo	153361
Nova Era, Brazil	-19.750000	-43.037500	15	America/Sao_Paulo	15595
Nova Aurora, Brazil	-22.866670	-52.566670	18	America/Sao_Paulo	9013
Nossa Senhora do Socorro, Brazil	-10.855000	-37.126110	28	America/Maceio	163993
Nossa Senhora das Dores, Brazil	-10.491670	-37.193330	28	America/Maceio	14550
Nossa Senhora da Gloria, Brazil	-10.218330	-37.420280	28	America/Maceio	18612
Nortelandia, Brazil	-14.454720	-56.802780	14	America/Cuiaba	9634
Nobres, Brazil	-14.720280	-56.327500	14	America/Cuiaba	12009
Niteroi, Brazil	-22.883330	-43.103610	21	America/Sao_Paulo	456456
Niquelandia, Brazil	-14.473890	-48.459720	29	America/Sao_Paulo	27541
Nilopolis, Brazil	-22.807500	-43.413890	21	America/Sao_Paulo	147281
Neropolis, Brazil	-16.406390	-49.218610	29	America/Sao_Paulo	21870
Nepomuceno, Brazil	-21.235830	-45.235830	15	America/Sao_Paulo	18911
Neopolis, Brazil	-10.320000	-36.579440	28	America/Maceio	12421
Nazare, Brazil	-13.035000	-39.014440	05	America/Bahia	25604
Navirai, Brazil	-23.065000	-54.190560	11	America/Campo_Grande	36452
Navegantes, Brazil	-26.898890	-48.654170	26	America/Sao_Paulo	47781
Natividade, Brazil	-21.042220	-41.973330	21	America/Sao_Paulo	12014
Nao Me Toque, Brazil	-28.459170	-52.820830	23	America/Sao_Paulo	12555
Nanuque, Brazil	-17.839170	-40.353890	15	America/Sao_Paulo	37824
Muzambinho, Brazil	-21.375830	-46.525560	15	America/Sao_Paulo	16253
Mutum, Brazil	-19.800000	-41.438330	15	America/Sao_Paulo	12582
Mutuipe, Brazil	-13.228610	-39.504720	05	America/Bahia	10016
Muritiba, Brazil	-12.916670	-39.250000	05	America/Bahia	22388
Muriae, Brazil	-21.130560	-42.366390	15	America/Sao_Paulo	91173
Muniz Freire, Brazil	-20.464170	-41.413060	08	America/Sao_Paulo	8312
Mundo Novo, Brazil	-11.858890	-40.472500	05	America/Bahia	11912
Mucurici, Brazil	-18.093330	-40.515830	08	America/Sao_Paulo	9524
Mucuri, Brazil	-18.086390	-39.550830	05	America/Bahia	26775
Mozarlandia, Brazil	-14.744720	-50.570560	29	America/Sao_Paulo	11251
Morro do Chapeu, Brazil	-11.550000	-41.156110	05	America/Bahia	21670
Morro da Fumaca, Brazil	-28.650830	-49.210000	26	America/Sao_Paulo	13951
Morro Agudo, Brazil	-20.731390	-48.057780	27	America/Sao_Paulo	25265
Morrinhos, Brazil	-17.731110	-49.099440	29	America/Sao_Paulo	34143
Moreira Sales, Brazil	-24.062220	-53.006940	18	America/Sao_Paulo	8698
Monte Siao, Brazil	-22.432500	-46.572500	15	America/Sao_Paulo	11089
Montes Claros, Brazil	-16.735000	-43.861670	15	America/Sao_Paulo	332379
Monte Santo de Minas, Brazil	-21.189720	-46.980280	15	America/Sao_Paulo	16617
Monte Santo, Brazil	-10.437780	-39.332780	05	America/Bahia	7398
Montenegro, Brazil	-29.688610	-51.461110	23	America/Sao_Paulo	54057
Monte Mor, Brazil	-22.946670	-47.315830	27	America/Sao_Paulo	40290
Monte Carmelo, Brazil	-18.724720	-47.498610	15	America/Sao_Paulo	44041
Monte Azul Paulista, Brazil	-20.907220	-48.641390	27	America/Sao_Paulo	18117
Monte Azul, Brazil	-15.155000	-42.874720	15	America/Sao_Paulo	11221
Monte Aprazivel, Brazil	-20.772500	-49.714170	27	America/Sao_Paulo	16308
Monte Alto, Brazil	-21.261110	-48.496390	27	America/Sao_Paulo	41893
Monte Alegre de Sergipe, Brazil	-10.027220	-37.562220	28	America/Maceio	6816
Monte Alegre de Minas, Brazil	-18.870560	-48.880830	15	America/Sao_Paulo	12451
Montanha, Brazil	-18.126940	-40.363330	08	America/Sao_Paulo	11934
Mongagua, Brazil	-24.093060	-46.620830	27	America/Sao_Paulo	45930
Moita Bonita, Brazil	-10.577500	-37.342780	28	America/Maceio	3602
Mogi Mirim, Brazil	-22.431940	-46.957780	27	America/Sao_Paulo	78244
Mogi Guacu, Brazil	-22.372220	-46.942220	27	America/Sao_Paulo	128865
Mogi das Cruzes, Brazil	-23.522780	-46.188330	27	America/Sao_Paulo	325746
Mococa, Brazil	-21.467780	-47.004720	27	America/Sao_Paulo	59654
Mirante do Paranapanema, Brazil	-22.291940	-51.906390	27	America/Sao_Paulo	9387
Mirandopolis, Brazil	-21.133610	-51.101670	27	America/Sao_Paulo	23378
Miranda, Brazil	-20.240560	-56.378330	11	America/Campo_Grande	13189
Mirai, Brazil	-21.195280	-42.614170	15	America/Sao_Paulo	8499
Miracema, Brazil	-21.412220	-42.196670	21	America/Sao_Paulo	26684
Miracatu, Brazil	-24.281390	-47.459720	27	America/Sao_Paulo	11679
Mirabela, Brazil	-16.262780	-44.164440	15	America/Sao_Paulo	8934
Mineiros, Brazil	-17.569440	-52.551110	29	America/Sao_Paulo	38951
Minas Novas, Brazil	-17.218610	-42.590280	15	America/Sao_Paulo	7365
Mimoso do Sul, Brazil	-21.064170	-41.366390	08	America/Sao_Paulo	14044
Miguel Pereira, Brazil	-22.453890	-43.468890	21	America/Sao_Paulo	23850
Miguelopolis, Brazil	-20.179440	-48.031940	27	America/Sao_Paulo	18262
Miguel Calmon, Brazil	-11.428890	-40.595000	05	America/Bahia	13747
Mendes, Brazil	-22.526670	-43.732780	21	America/Sao_Paulo	17308
Medina, Brazil	-16.222500	-41.476940	15	America/Sao_Paulo	14686
Medianeira, Brazil	-25.295280	-54.093890	18	America/Sao_Paulo	34069
Medeiros Neto, Brazil	-17.373890	-40.220560	05	America/Bahia	15254
Maua, Brazil	-23.667780	-46.461390	27	America/Sao_Paulo	386069
Matozinhos, Brazil	-19.557780	-44.081390	15	America/Sao_Paulo	30843
Mato Verde, Brazil	-15.397220	-42.866390	15	America/Sao_Paulo	7783
Matipo, Brazil	-20.283890	-42.341110	15	America/Sao_Paulo	12996
Matias Barbosa, Brazil	-21.869170	-43.319440	15	America/Sao_Paulo	12072
Mateus Leme, Brazil	-19.986390	-44.427780	15	America/Sao_Paulo	24890
Matelandia, Brazil	-25.240830	-53.996390	18	America/Sao_Paulo	10816
Matao, Brazil	-21.603330	-48.365830	27	America/Sao_Paulo	72468
Mata de Sao Joao, Brazil	-12.530280	-38.299170	05	America/Bahia	26679
Mascote, Brazil	-15.563060	-39.302500	05	America/Bahia	18863
Maruim, Brazil	-10.737500	-37.081670	28	America/Maceio	12153
Martinopolis, Brazil	-22.145830	-51.170830	27	America/Sao_Paulo	18488
Martinho Campos, Brazil	-19.331670	-45.236940	15	America/Sao_Paulo	9197
Maringa, Brazil	-23.425280	-51.938610	18	America/Sao_Paulo	311724
Marilia, Brazil	-22.213890	-49.945830	27	America/Sao_Paulo	212218
Marilandia, Brazil	-19.412780	-40.541670	08	America/Sao_Paulo	3900
Marica, Brazil	-22.919440	-42.818610	21	America/Sao_Paulo	79551
Mariana, Brazil	-20.377780	-43.416110	15	America/Sao_Paulo	45236
Marialva, Brazil	-23.485000	-51.791670	18	America/Sao_Paulo	26000
Marechal Floriano, Brazil	-20.412780	-40.683060	08	America/Sao_Paulo	5869
Marechal Candido Rondon, Brazil	-24.556110	-54.056670	18	America/Sao_Paulo	43028
Mar de Espanha, Brazil	-21.867220	-43.009720	15	America/Sao_Paulo	9677
Marau, Brazil	-28.449170	-52.200000	23	America/Sao_Paulo	26860
Marau, Brazil	-14.103060	-39.014720	05	America/Bahia	2956
Marataizes, Brazil	-21.043330	-40.824440	08	America/Sao_Paulo	25397
Maragogipe, Brazil	-12.777780	-38.919440	05	America/Bahia	20921
Maracas, Brazil	-13.441110	-40.430830	05	America/Bahia	22049
Maracaju, Brazil	-21.614440	-55.168330	11	America/Campo_Grande	22690
Maracai, Brazil	-22.610560	-50.667220	27	America/Sao_Paulo	11959
Mantenopolis, Brazil	-18.862500	-41.122780	08	America/Sao_Paulo	8547
Manhumirim, Brazil	-20.357780	-41.958060	15	America/Sao_Paulo	15544
Manhuacu, Brazil	-20.258060	-42.033610	15	America/Sao_Paulo	54607
Mangaratiba, Brazil	-22.959720	-44.040560	21	America/Sao_Paulo	27022
Manga, Brazil	-14.755830	-43.932220	15	America/Sao_Paulo	11732
Mandaguari, Brazil	-23.547500	-51.670830	18	America/Sao_Paulo	38238
Mandaguacu, Brazil	-23.347220	-52.095280	18	America/Sao_Paulo	14866
Malhador, Brazil	-10.657780	-37.304720	28	America/Maceio	5574
Malacacheta, Brazil	-17.842220	-42.076670	15	America/Sao_Paulo	8819
Mairipora, Brazil	-23.318610	-46.586670	27	America/Sao_Paulo	54415
Mairinque, Brazil	-23.545830	-47.183330	27	America/Sao_Paulo	44456
Mairi, Brazil	-11.711390	-40.148890	05	America/Bahia	13471
Mafra, Brazil	-26.111390	-49.805280	26	America/Sao_Paulo	40081
Madre de Deus, Brazil	-12.740830	-38.620830	05	America/Bahia	14887
Machado, Brazil	-21.674720	-45.919720	15	America/Sao_Paulo	33002
Macaubas, Brazil	-13.019440	-42.698610	05	America/Bahia	14597
Macatuba, Brazil	-22.502220	-48.711390	27	America/Sao_Paulo	16179
Macae, Brazil	-22.370830	-41.786940	21	America/Sao_Paulo	143029
Luziania, Brazil	-16.252500	-47.950280	29	America/Sao_Paulo	143601
Luz, Brazil	-19.801390	-45.685560	15	America/Sao_Paulo	14396
Lucelia, Brazil	-21.720280	-51.018890	27	America/Sao_Paulo	14806
Lucas, Brazil	-16.333330	-55.933330	14	America/Cuiaba	27665
Louveira, Brazil	-23.086390	-46.950560	27	America/Sao_Paulo	31093
Lorena, Brazil	-22.730830	-45.124720	27	America/Sao_Paulo	76506
Londrina, Brazil	-23.310280	-51.162780	18	America/Sao_Paulo	471832
Loanda, Brazil	-22.923060	-53.137220	18	America/Sao_Paulo	18233
Livramento do Brumado, Brazil	-13.643060	-41.840560	05	America/Bahia	19914
Lins, Brazil	-21.678610	-49.742500	27	America/Sao_Paulo	69451
Linhares, Brazil	-19.391110	-40.072220	08	America/Sao_Paulo	105075
Limeira, Brazil	-22.564720	-47.401670	27	America/Sao_Paulo	289665
Lima Duarte, Brazil	-21.842500	-43.793060	15	America/Sao_Paulo	13480
Leopoldina, Brazil	-21.531940	-42.643060	15	America/Sao_Paulo	46742
Lencois Paulista, Brazil	-22.598610	-48.800280	27	America/Sao_Paulo	57375
Leme, Brazil	-22.185560	-47.390280	27	America/Sao_Paulo	81209
Lavras, Brazil	-21.245280	-44.999720	15	America/Sao_Paulo	81472
Lauro Muller, Brazil	-28.392780	-49.396670	26	America/Sao_Paulo	10035
Laranjeiras do Sul, Brazil	-25.407780	-52.416110	18	America/Sao_Paulo	18424
Laranjeiras, Brazil	-10.806390	-37.170000	28	America/Maceio	23251
Laranjal Paulista, Brazil	-23.049720	-47.836670	27	America/Sao_Paulo	21264
Laranja da Terra, Brazil	-19.898890	-41.056670	08	America/Sao_Paulo	3016
Lapao, Brazil	-11.383330	-41.831940	05	America/Bahia	11252
Lapa, Brazil	-25.769720	-49.715830	18	America/Sao_Paulo	25621
Lambari, Brazil	-21.975560	-45.350280	15	America/Sao_Paulo	14516
Lajinha, Brazil	-20.151390	-41.622780	15	America/Sao_Paulo	15729
Lages, Brazil	-27.816110	-50.326110	26	America/Sao_Paulo	164676
Lajeado, Brazil	-29.466940	-51.961390	23	America/Sao_Paulo	65407
Laje, Brazil	-10.187080	-40.970760	05	America/Bahia	4708
Laguna, Brazil	-28.482500	-48.780830	26	America/Sao_Paulo	39711
Lagoa Vermelha, Brazil	-28.208610	-51.525830	23	America/Sao_Paulo	24445
Lagoa Santa, Brazil	-19.627220	-43.889720	15	America/Sao_Paulo	38486
Lagoa Formosa, Brazil	-18.778610	-46.407500	15	America/Sao_Paulo	11822
Lagoa da Prata, Brazil	-20.022500	-45.543610	15	America/Sao_Paulo	43118
Lagoa, Brazil	-27.604910	-48.467130	26	America/Sao_Paulo	5200
Lagarto, Brazil	-10.917220	-37.650000	28	America/Maceio	45445
Ladario, Brazil	-19.004720	-57.601670	11	America/Campo_Grande	15790
Juquitiba, Brazil	-23.931670	-47.068330	27	America/Sao_Paulo	13959
Juquia, Brazil	-24.320830	-47.634720	27	America/Sao_Paulo	13497
Junqueiropolis, Brazil	-21.514720	-51.433610	27	America/Sao_Paulo	13965
Jundiai, Brazil	-23.186390	-46.884170	27	America/Sao_Paulo	321589
Julio de Castilhos, Brazil	-29.226940	-53.681670	23	America/Sao_Paulo	20388
Juiz de Fora, Brazil	-21.764170	-43.350280	15	America/Sao_Paulo	470193
Juatuba, Brazil	-19.951940	-44.342780	15	America/Sao_Paulo	24537
Jose Bonifacio, Brazil	-21.052780	-49.688330	27	America/Sao_Paulo	27828
Joinville, Brazil	-26.304440	-48.845560	26	America/Sao_Paulo	461304
Joao Pinheiro, Brazil	-17.742500	-46.172500	15	America/Sao_Paulo	28080
Joao Neiva, Brazil	-19.757500	-40.385560	08	America/Sao_Paulo	10383
Joao Monlevade, Brazil	-19.810000	-43.173610	15	America/Sao_Paulo	72762
Joanopolis, Brazil	-22.930280	-46.275560	27	America/Sao_Paulo	11772
Joaima, Brazil	-16.654170	-41.030560	15	America/Sao_Paulo	9020
Joacaba, Brazil	-27.178060	-51.504720	26	America/Sao_Paulo	23516
Jitauna, Brazil	-14.018890	-39.888890	05	America/Bahia	11619
Jetiba, Brazil	-20.020690	-40.681450	08	America/Sao_Paulo	5883
Jeronimo Monteiro, Brazil	-20.789440	-41.395000	08	America/Sao_Paulo	6902
Jeremoabo, Brazil	-10.075000	-38.480830	05	America/Bahia	16642
Jequitinhonha, Brazil	-16.433890	-41.003330	15	America/Sao_Paulo	15463
Jequie, Brazil	-13.857500	-40.083610	05	America/Bahia	127475
Jau, Brazil	-22.296390	-48.557780	27	America/Sao_Paulo	119206
Jataizinho, Brazil	-23.254170	-50.980000	18	America/Sao_Paulo	10014
Jatai, Brazil	-17.881390	-51.714440	29	America/Sao_Paulo	76547
Jarinu, Brazil	-23.101390	-46.728330	27	America/Sao_Paulo	17899
Jardinopolis, Brazil	-21.017780	-47.763890	27	America/Sao_Paulo	34718
Jardim, Brazil	-21.480280	-56.138060	11	America/Campo_Grande	23780
Jaragua do Sul, Brazil	-26.486110	-49.066670	26	America/Sao_Paulo	130130
Jaragua, Brazil	-15.756940	-49.334440	29	America/Sao_Paulo	30409
Japoata, Brazil	-10.346670	-36.801110	28	America/Maceio	4207
Japeri, Brazil	-22.643060	-43.653330	21	America/Sao_Paulo	95101
Japaratuba, Brazil	-10.593330	-36.940280	28	America/Maceio	8092
Januaria, Brazil	-15.488660	-44.359880	15	America/Sao_Paulo	34811
Jandira, Brazil	-23.527500	-46.902500	27	America/Sao_Paulo	113605
Jandaia do Sul, Brazil	-23.603060	-51.643330	18	America/Sao_Paulo	17507
Janauba, Brazil	-15.802500	-43.308890	15	America/Sao_Paulo	56572
Jales, Brazil	-20.268890	-50.545830	27	America/Sao_Paulo	43831
Jaguaruna, Brazil	-28.615000	-49.025560	26	America/Sao_Paulo	11649
Jaguariuna, Brazil	-22.705560	-46.985830	27	America/Sao_Paulo	31717
Jaguariaiva, Brazil	-24.251110	-49.705830	18	America/Sao_Paulo	30626
Jaguarari, Brazil	-10.263890	-40.195830	05	America/Bahia	22612
Jaguarao, Brazil	-32.566110	-53.375830	23	America/Sao_Paulo	29613
Jaguaquara, Brazil	-13.530560	-39.970830	05	America/Bahia	41498
Jacutinga, Brazil	-22.285560	-46.612220	15	America/Sao_Paulo	18469
Jacupiranga, Brazil	-24.692500	-48.002220	27	America/Sao_Paulo	11149
Jacobina, Brazil	-11.180560	-40.518330	05	America/Bahia	47637
Jaciara, Brazil	-15.965280	-54.968330	14	America/Cuiaba	22737
Jacarezinho, Brazil	-23.160560	-49.969440	18	America/Sao_Paulo	35090
Jacarei, Brazil	-23.305280	-45.965830	27	America/Sao_Paulo	213110
Jaboticabal, Brazil	-21.254720	-48.322220	27	America/Sao_Paulo	69394
Ivoti, Brazil	-29.591110	-51.160560	23	America/Sao_Paulo	18171
Iuna, Brazil	-20.345830	-41.535830	08	America/Sao_Paulo	14290
Ituverava, Brazil	-20.339440	-47.780560	27	America/Sao_Paulo	36997
Iturama, Brazil	-19.728060	-50.195560	15	America/Sao_Paulo	29805
Itupeva, Brazil	-23.153060	-47.057780	27	America/Sao_Paulo	20605
Itumbiara, Brazil	-18.419170	-49.215280	29	America/Sao_Paulo	79582
Ituiutaba, Brazil	-18.968890	-49.465000	15	America/Sao_Paulo	85345
Itubera, Brazil	-13.732220	-39.149170	05	America/Bahia	19887
Ituacu, Brazil	-13.813330	-41.296670	05	America/Bahia	4891
Itu, Brazil	-23.264170	-47.299170	27	America/Sao_Paulo	137586
Itororo, Brazil	-15.116940	-40.070280	05	America/Bahia	17324
Itirucu, Brazil	-13.531670	-40.150280	05	America/Bahia	11498
Itirapina, Brazil	-22.252780	-47.822780	27	America/Sao_Paulo	13229
Itinga, Brazil	-16.613060	-41.765280	15	America/Sao_Paulo	4915
Itauna, Brazil	-20.075280	-44.576390	15	America/Sao_Paulo	77400
Itau de Minas, Brazil	-20.739440	-46.752220	15	America/Sao_Paulo	14888
Itatinga, Brazil	-23.101670	-48.615830	27	America/Sao_Paulo	15696
Itatiba, Brazil	-23.005830	-46.838890	27	America/Sao_Paulo	67934
Itatiaia, Brazil	-22.496110	-44.563330	21	America/Sao_Paulo	12571
Itarare, Brazil	-24.112500	-49.331670	27	America/Sao_Paulo	44809
Itarantim, Brazil	-15.659720	-40.065560	05	America/Bahia	12369
Itarana, Brazil	-19.873890	-40.875280	08	America/Sao_Paulo	4060
Itaqui, Brazil	-29.125280	-56.553060	23	America/Sao_Paulo	34631
Itaquaquecetuba, Brazil	-23.486110	-46.348330	27	America/Sao_Paulo	336679
Itapuranga, Brazil	-15.562220	-49.948610	29	America/Sao_Paulo	19709
Itapui, Brazil	-22.233330	-48.719170	27	America/Sao_Paulo	10445
Itaporanga, Brazil	-23.707780	-49.489720	27	America/Sao_Paulo	10202
Itapolis, Brazil	-21.595560	-48.812780	27	America/Sao_Paulo	34552
Itapirapua, Brazil	-15.823330	-50.613330	29	America/Sao_Paulo	7923
Itapira, Brazil	-22.436110	-46.821670	27	America/Sao_Paulo	61607
Itapicuru, Brazil	-11.316670	-38.233330	05	America/Bahia	4994
Itapevi, Brazil	-23.548890	-46.934170	27	America/Sao_Paulo	201748
Itapeva, Brazil	-23.982220	-48.875560	27	America/Sao_Paulo	62957
Itapetininga, Brazil	-23.591670	-48.053060	27	America/Sao_Paulo	126243
Itapetinga, Brazil	-15.248890	-40.247780	05	America/Bahia	59721
Itaperuna, Brazil	-21.205000	-41.887780	21	America/Sao_Paulo	84435
Itaperucu, Brazil	-25.220000	-49.347780	18	America/Sao_Paulo	26546
Itapemirim, Brazil	-21.011110	-40.833890	08	America/Sao_Paulo	17536
Itapema, Brazil	-27.090280	-48.611390	26	America/Sao_Paulo	36761
Itapecerica da Serra, Brazil	-23.716940	-46.849170	27	America/Sao_Paulo	151605
Itapecerica, Brazil	-20.472500	-45.125560	15	America/Sao_Paulo	16684
Itaparica, Brazil	-12.888330	-38.678610	05	America/Bahia	20100
Itapaci, Brazil	-14.950830	-49.549440	29	America/Sao_Paulo	16117
Itaocara, Brazil	-21.669170	-42.076110	21	America/Sao_Paulo	16762
Itanhem, Brazil	-17.166390	-40.330000	05	America/Bahia	13517
Itanhandu, Brazil	-22.295830	-44.934720	15	America/Sao_Paulo	11274
Itanhaem, Brazil	-24.183060	-46.788890	27	America/Sao_Paulo	90385
Itambe, Brazil	-15.245000	-40.624440	05	America/Bahia	23558
Itambacuri, Brazil	-18.031110	-41.685000	15	America/Sao_Paulo	14652
Itamarandiba, Brazil	-17.857220	-42.858890	15	America/Sao_Paulo	18063
Itamaraju, Brazil	-17.039170	-39.531110	05	America/Bahia	47628
Itajuipe, Brazil	-14.678060	-39.375000	05	America/Bahia	15516
Itajuba, Brazil	-22.425560	-45.452780	15	America/Sao_Paulo	81870
Itajobi, Brazil	-21.318060	-49.054440	27	America/Sao_Paulo	12231
Itagiba, Brazil	-14.283610	-39.842780	05	America/Bahia	9843
Itajai, Brazil	-26.907780	-48.661940	26	America/Sao_Paulo	155716
Itai, Brazil	-23.417780	-49.090560	27	America/Sao_Paulo	22304
Itaguai, Brazil	-22.852220	-43.775280	21	America/Sao_Paulo	100752
