Key	Latitude	Longitude	FIPScode	TZ	Population
Gedangsewu Selatan, Indonesia	-8.075900	111.889400	08	Asia/Jakarta	0
Pacet, Indonesia	-8.078600	111.881800	08	Asia/Jakarta	0
Tanggulangin, Indonesia	-8.085000	111.925700	08	Asia/Jakarta	0
Bendilmuning, Indonesia	-8.092500	111.941700	08	Asia/Jakarta	0
Sadar, Indonesia	-8.090600	111.952200	08	Asia/Jakarta	0
Pulosari, Indonesia	-8.092800	111.989000	08	Asia/Jakarta	0
Kromasan, Indonesia	-8.097000	111.979000	08	Asia/Jakarta	0
Setonokalong, Indonesia	-8.093400	111.962900	08	Asia/Jakarta	0
Kedungsinggil, Indonesia	-8.099300	111.916100	08	Asia/Jakarta	0
Ngipik, Indonesia	-8.103600	111.876600	08	Asia/Jakarta	0
Karanggayam, Indonesia	-8.100200	111.911000	08	Asia/Jakarta	0
Bayanan, Indonesia	-8.103100	111.912800	08	Asia/Jakarta	0
Doropayung, Indonesia	-8.106900	111.940300	08	Asia/Jakarta	0
Tambaksumber, Indonesia	-8.104100	111.951800	08	Asia/Jakarta	0
Sadeng, Indonesia	-8.107300	111.966400	08	Asia/Jakarta	0
Sumberjo Kulon, Indonesia	-8.108200	111.992300	08	Asia/Jakarta	0
Dukuh, Indonesia	-8.109000	111.976400	08	Asia/Jakarta	0
Dawuhan, Indonesia	-8.113500	111.947400	08	Asia/Jakarta	0
Wajak, Indonesia	-8.108700	111.915300	08	Asia/Jakarta	0
Genting, Indonesia	-8.119100	111.884400	08	Asia/Jakarta	0
Blimbing, Indonesia	-8.123800	111.884100	08	Asia/Jakarta	0
Pucung Kidul, Indonesia	-8.120800	111.904000	08	Asia/Jakarta	0
Sanggrahan Kidul, Indonesia	-8.120700	111.914700	08	Asia/Jakarta	0
Mojo, Indonesia	-8.118500	111.920600	08	Asia/Jakarta	0
Bendilwungu Lor, Indonesia	-8.119700	111.953200	08	Asia/Jakarta	0
Cangkringan, Indonesia	-8.119900	111.970700	08	Asia/Jakarta	0
Banyuanyar, Indonesia	-8.266400	113.978000	08	Asia/Jakarta	0
Kalibaru Kulon, Indonesia	-8.287700	113.979100	08	Asia/Jakarta	0
Satria, Indonesia	-8.353400	114.626700	02	Asia/Makassar	0
Loloan Timur, Indonesia	-8.366500	114.625800	02	Asia/Makassar	0
Pamedilan, Indonesia	-8.365200	114.643300	02	Asia/Makassar	0
Batuagung, Indonesia	-8.359200	114.643000	02	Asia/Makassar	0
Banjar Sebual, Indonesia	-8.366100	114.656800	02	Asia/Makassar	0
Baler Baleagung, Indonesia	-8.372800	114.671000	02	Asia/Makassar	0
Grujugan, Indonesia	-7.777600	114.005600	08	Asia/Jakarta	0
Krajan Satu Klampokan, Indonesia	-7.754800	114.051900	08	Asia/Jakarta	0
Sumuranyar, Indonesia	-7.754600	114.062500	08	Asia/Jakarta	0
Jatisari Satu, Indonesia	-7.763700	114.101500	08	Asia/Jakarta	0
Coratatal, Indonesia	-7.779900	114.078300	08	Asia/Jakarta	0
Suling Kulon, Indonesia	-7.789700	114.037500	08	Asia/Jakarta	0
Ramban Kulon, Indonesia	-7.777300	114.018900	08	Asia/Jakarta	0
Krajan Bandilan, Indonesia	-7.795400	114.011700	08	Asia/Jakarta	0
Banyumas, Indonesia	-7.797200	114.004200	08	Asia/Jakarta	0
Duwe, Indonesia	-7.874200	114.001400	08	Asia/Jakarta	0
Kladi, Indonesia	-7.816000	114.085900	08	Asia/Jakarta	0
Kepeg Satu, Indonesia	-7.837800	114.071200	08	Asia/Jakarta	0
Besisora, Indonesia	-8.857900	116.827700	17	Asia/Makassar	0
Jelateng Timur, Indonesia	-8.754800	116.085000	17	Asia/Makassar	0
Tawun, Indonesia	-8.752600	116.008100	17	Asia/Makassar	0
Sukadana, Indonesia	-8.227300	115.541300	02	Asia/Makassar	0
Baturinggit Kaja, Indonesia	-8.246400	115.563100	02	Asia/Makassar	0
Padedemanu, Indonesia	-9.450800	119.103200	18	Asia/Makassar	0
Baroh, Indonesia	-9.488400	119.043000	18	Asia/Makassar	0
Sangumata, Indonesia	-9.403300	119.560600	18	Asia/Makassar	0
Tolomango, Indonesia	-8.505200	118.613300	17	Asia/Makassar	0
Melati, Indonesia	-8.507200	118.623400	17	Asia/Makassar	0
Leu, Indonesia	-8.506600	118.624500	17	Asia/Makassar	0
Tambe, Indonesia	-8.509800	118.605000	17	Asia/Makassar	0
Beringin, Indonesia	-8.523700	118.572100	17	Asia/Makassar	0
Rate, Indonesia	-8.540200	118.555400	17	Asia/Makassar	0
Woro, Indonesia	-8.573000	118.543700	17	Asia/Makassar	0
Pataha, Indonesia	-8.529700	119.009500	17	Asia/Makassar	0
Naebugis, Indonesia	-8.577400	119.006900	17	Asia/Makassar	0
Bombo, Indonesia	-8.613100	119.013100	17	Asia/Makassar	0
Sigirato, Indonesia	-8.618900	119.012600	17	Asia/Makassar	0
Harapankarya, Indonesia	-3.989300	119.643800	38	Asia/Makassar	0
Walakeri, Indonesia	-10.205700	120.529000	18	Asia/Makassar	0
Mbulung, Indonesia	-10.224100	120.540000	18	Asia/Makassar	0
Pahenya, Indonesia	-10.205000	120.534400	18	Asia/Makassar	0
Umakadambung, Indonesia	-10.213600	120.560200	18	Asia/Makassar	0
Walakeri, Indonesia	-9.936700	120.151000	18	Asia/Makassar	0
Bidikotak, Indonesia	-9.832300	120.182100	18	Asia/Makassar	0
Penang, Indonesia	-9.844560	120.246380	18	Asia/Makassar	0
Laimuda, Indonesia	-9.986600	120.331600	18	Asia/Makassar	0
Belajen, Indonesia	-3.323500	119.823600	38	Asia/Makassar	0
Karara, Indonesia	-9.649300	120.241800	18	Asia/Makassar	0
Umburarameha, Indonesia	-9.663800	120.245300	18	Asia/Makassar	0
Kalumbang, Indonesia	-9.886900	120.653520	18	Asia/Makassar	0
Apuhambati, Indonesia	-9.722800	120.222300	18	Asia/Makassar	0
Meurumba, Indonesia	-9.937800	120.391000	18	Asia/Makassar	0
Lajarik, Indonesia	-9.975500	120.408300	18	Asia/Makassar	0
Lairoka, Indonesia	-9.910400	120.487100	18	Asia/Makassar	0
Kawangu Satu, Indonesia	-9.677900	120.328100	18	Asia/Makassar	0
Tanabara, Indonesia	-9.690700	120.291600	18	Asia/Makassar	0
Tanahwurung, Indonesia	-9.693800	120.276300	18	Asia/Makassar	0
Mangga Dua, Indonesia	-9.662500	120.292600	18	Asia/Makassar	0
Kamalaputi, Indonesia	-9.648400	120.263400	18	Asia/Makassar	0
Gurusina, Indonesia	-8.896300	120.990600	18	Asia/Makassar	0
Pomasule, Indonesia	-8.909100	120.905300	18	Asia/Makassar	0
Malapedo B, Indonesia	-8.918000	120.913700	18	Asia/Makassar	0
Ruto, Indonesia	-8.925400	120.925400	18	Asia/Makassar	0
Waebela, Indonesia	-8.942600	120.973100	18	Asia/Makassar	0
Malapaubhara, Indonesia	-8.646700	121.124400	18	Asia/Makassar	0
Waepana, Indonesia	-8.692600	121.037700	18	Asia/Makassar	0
Soa, Indonesia	-8.698100	121.036100	18	Asia/Makassar	0
Piga, Indonesia	-8.714000	121.047100	18	Asia/Makassar	0
Loa, Indonesia	-8.721200	121.046400	18	Asia/Makassar	0
Anafolo, Indonesia	-8.720700	121.043500	18	Asia/Makassar	0
Masu, Indonesia	-8.711600	121.039700	18	Asia/Makassar	0
Malawona, Indonesia	-8.613600	121.230900	18	Asia/Makassar	0
Baobe, Indonesia	-8.581900	121.233700	18	Asia/Makassar	0
Malabai, Indonesia	-8.560500	121.151400	18	Asia/Makassar	0
Nila Dua, Indonesia	-8.510600	121.279300	18	Asia/Makassar	0
Wewoloe, Indonesia	-8.531600	121.260000	18	Asia/Makassar	0
Congkar, Indonesia	-8.279800	120.409000	18	Asia/Makassar	0
Lanos, Indonesia	-8.282400	120.408700	18	Asia/Makassar	0
Wangkung, Indonesia	-8.287400	120.448500	18	Asia/Makassar	0
Sengari, Indonesia	-8.289100	120.455900	18	Asia/Makassar	0
Senggapi, Indonesia	-8.298000	120.462300	18	Asia/Makassar	0
Baru, Indonesia	-8.307200	120.491100	18	Asia/Makassar	0
Baru Timur, Indonesia	-8.308300	120.491200	18	Asia/Makassar	0
Tanahputih, Indonesia	-8.309600	120.483000	18	Asia/Makassar	0
Pering, Indonesia	-8.323000	120.395700	18	Asia/Makassar	0
Ruis, Indonesia	-8.365100	120.433300	18	Asia/Makassar	0
Punsu, Indonesia	-8.419100	121.025900	18	Asia/Makassar	0
Golokutu, Indonesia	-8.427100	121.026400	18	Asia/Makassar	0
Marolidhong, Indonesia	-8.479100	121.030600	18	Asia/Makassar	0
Nduaria, Indonesia	-8.712100	121.828300	18	Asia/Makassar	0
Detusoko, Indonesia	-8.716600	121.760900	18	Asia/Makassar	0
Koanara, Indonesia	-8.748500	121.852100	18	Asia/Makassar	0
Nggelok, Indonesia	-8.648900	120.761600	18	Asia/Makassar	0
Lete, Indonesia	-8.740900	120.770600	18	Asia/Makassar	0
Bandaragung, Indonesia	-5.292290	105.692550	15	Asia/Jakarta	0
Gadingrejo, Indonesia	-5.372330	105.061630	15	Asia/Jakarta	0
Palas, Indonesia	-5.651910	105.680110	15	Asia/Jakarta	0
Sidorejo, Indonesia	-5.584710	105.523640	15	Asia/Jakarta	0
Pasuruan, Indonesia	-5.746300	105.677070	15	Asia/Jakarta	0
Penengahan, Indonesia	-5.770600	105.696900	15	Asia/Jakarta	0
Timurjaya, Indonesia	-5.814090	106.285090	33	Asia/Jakarta	0
Kedondong, Indonesia	-5.462840	105.000900	15	Asia/Jakarta	0
Pamotan, Indonesia	-7.656380	108.766670	30	Asia/Jakarta	0
Mekarsari, Indonesia	-7.681800	108.763300	30	Asia/Jakarta	0
Rawaapu, Indonesia	-7.638940	108.757060	07	Asia/Jakarta	0
Karanganyar, Indonesia	-7.665900	108.820500	07	Asia/Jakarta	0
Tambaksari, Indonesia	-7.501200	108.751100	07	Asia/Jakarta	0
Cipariuk, Indonesia	-7.500680	108.768390	07	Asia/Jakarta	0
Kedungbakung, Indonesia	-7.505200	108.773330	07	Asia/Jakarta	0
Mulyosari, Indonesia	-7.507360	108.785930	07	Asia/Jakarta	0
Muktisari, Indonesia	-7.513600	108.856400	07	Asia/Jakarta	0
Alurbulu, Indonesia	-7.512180	108.840420	07	Asia/Jakarta	0
Ciklapa, Indonesia	-7.509700	108.807500	07	Asia/Jakarta	0
Kemantren Satu, Indonesia	-7.527200	108.861900	07	Asia/Jakarta	0
Gandrungmanis Lor, Indonesia	-7.528700	108.856800	07	Asia/Jakarta	0
Wanadadi, Indonesia	-7.533130	108.821800	07	Asia/Jakarta	0
Sidaurip, Indonesia	-7.541700	108.750100	07	Asia/Jakarta	0
Kedungbulu, Indonesia	-7.537900	108.783600	07	Asia/Jakarta	0
Cipari, Indonesia	-7.537000	108.801200	07	Asia/Jakarta	0
Cawilayan, Indonesia	-7.545800	108.855500	07	Asia/Jakarta	0
Sidaurip, Indonesia	-7.549400	108.837100	07	Asia/Jakarta	0
Pondokwungu, Indonesia	-7.555600	108.796310	07	Asia/Jakarta	0
Cinyawang, Indonesia	-7.574110	108.766060	07	Asia/Jakarta	0
Sidakaya, Indonesia	-7.575300	108.864000	07	Asia/Jakarta	0
Kalenaren, Indonesia	-7.580000	108.785140	07	Asia/Jakarta	0
Kalenpring, Indonesia	-7.585000	108.761100	07	Asia/Jakarta	0
Purwodadi, Indonesia	-7.602000	108.761000	07	Asia/Jakarta	0
Kedungsalam, Indonesia	-7.609800	108.755600	07	Asia/Jakarta	0
Cimrutu, Indonesia	-7.620100	108.800500	07	Asia/Jakarta	0
Harian, Indonesia	2.556100	98.662500	26	Asia/Jakarta	0
Tigarunggu, Indonesia	2.896500	98.722600	26	Asia/Jakarta	0
Sipintuangin, Indonesia	2.813300	98.790400	26	Asia/Jakarta	0
Sarimatondang, Indonesia	2.864100	98.915500	26	Asia/Jakarta	0
Pane Tongah, Indonesia	2.905900	98.972300	26	Asia/Jakarta	0
Cijapar, Indonesia	-6.891400	106.429100	30	Asia/Jakarta	0
Cikamunding, Indonesia	-6.906500	106.385800	33	Asia/Jakarta	0
Gunungempuk, Indonesia	-6.910600	106.440100	30	Asia/Jakarta	0
Pasirbungur, Indonesia	-6.931900	106.380400	33	Asia/Jakarta	0
Tugu, Indonesia	-6.946200	106.446900	30	Asia/Jakarta	0
Cibangban Girang, Indonesia	-6.956900	106.428000	30	Asia/Jakarta	0
Karangpapak, Indonesia	-6.960400	106.471700	30	Asia/Jakarta	0
Bantarjati, Indonesia	-6.972000	106.389900	33	Asia/Jakarta	0
Babakanbungur, Indonesia	-6.553300	105.700900	33	Asia/Jakarta	0
Songgom, Indonesia	-6.562700	105.742600	33	Asia/Jakarta	0
Cigeulis, Indonesia	-6.587600	105.692400	33	Asia/Jakarta	0
Marapat, Indonesia	-6.609970	105.696920	33	Asia/Jakarta	0
Warungbanten, Indonesia	-6.832700	106.329300	33	Asia/Jakarta	0
Ciburial, Indonesia	-6.844900	106.374000	33	Asia/Jakarta	0
Cisuren, Indonesia	-6.859100	106.263900	33	Asia/Jakarta	0
Cipalasari, Indonesia	-6.865900	106.282100	33	Asia/Jakarta	0
Cihambali, Indonesia	-6.803600	106.330400	33	Asia/Jakarta	0
Ciayunan, Indonesia	-6.821100	106.304900	33	Asia/Jakarta	0
Peusar, Indonesia	-6.633200	105.718000	33	Asia/Jakarta	0
Babakantengah, Indonesia	-6.642100	105.697900	33	Asia/Jakarta	0
Cikadondongdesa, Indonesia	-6.660900	105.698300	33	Asia/Jakarta	0
Gunungkendeng, Indonesia	-6.679400	105.704300	33	Asia/Jakarta	0
Salam, Indonesia	-6.691400	105.717600	33	Asia/Jakarta	0
Babakantonggoh, Indonesia	-6.694500	105.629600	33	Asia/Jakarta	0
Polos, Indonesia	-6.700100	105.649300	33	Asia/Jakarta	0
Ciunil Barat, Indonesia	-6.697400	105.663900	33	Asia/Jakarta	0
Sukajadi, Indonesia	-6.714400	105.706200	33	Asia/Jakarta	0
Babakancibaliung, Indonesia	-6.717600	105.736900	33	Asia/Jakarta	0
Cangkeuteuk Sabrang, Indonesia	-6.726700	105.625900	33	Asia/Jakarta	0
Kadubadak, Indonesia	-6.647600	105.861100	33	Asia/Jakarta	0
Leuwibuleud, Indonesia	-6.682500	105.857300	33	Asia/Jakarta	0
Bungurdua, Indonesia	-6.714800	105.780500	33	Asia/Jakarta	0
Dahu Satu, Indonesia	-6.737300	105.801400	33	Asia/Jakarta	0
Benger, Indonesia	-6.735800	105.843300	33	Asia/Jakarta	0
Cidikit Girang, Indonesia	-6.878300	106.316600	33	Asia/Jakarta	0
Cimancak, Indonesia	-6.899400	106.261900	33	Asia/Jakarta	0
Pasirgembong, Indonesia	-6.896600	106.284000	33	Asia/Jakarta	0
Margamukti, Indonesia	-6.906800	106.348700	33	Asia/Jakarta	0
Warunglame, Indonesia	-6.918100	106.262500	33	Asia/Jakarta	0
Lebaktipar, Indonesia	-6.942800	106.336700	33	Asia/Jakarta	0
Sindanglaut, Indonesia	-6.948000	106.256100	33	Asia/Jakarta	0
Cisujen Satu, Indonesia	-6.977600	106.305600	33	Asia/Jakarta	0
Rancasadang, Indonesia	-6.755400	105.680600	33	Asia/Jakarta	0
Sudimanik, Indonesia	-6.752800	105.727700	33	Asia/Jakarta	0
Sorongan, Indonesia	-6.758100	105.748300	33	Asia/Jakarta	0
Tugu Hilir, Indonesia	-6.809200	105.629200	33	Asia/Jakarta	0
Pematangluhur, Indonesia	-6.770600	105.646100	33	Asia/Jakarta	0
Sindanglaya, Indonesia	-6.775600	105.678100	33	Asia/Jakarta	0
Citeluk, Indonesia	-6.795000	105.673500	33	Asia/Jakarta	0
Cicadas, Indonesia	-6.824900	105.661800	33	Asia/Jakarta	0
Cinyurup, Indonesia	-6.777200	105.694600	33	Asia/Jakarta	0
Leuwibuaya, Indonesia	-6.811500	105.697400	33	Asia/Jakarta	0
Sukapura, Indonesia	-6.763600	105.721100	33	Asia/Jakarta	0
Cikiruh, Indonesia	-6.773700	105.722600	33	Asia/Jakarta	0
Cihaur, Indonesia	-6.782400	105.711000	33	Asia/Jakarta	0
Karamat, Indonesia	-6.787600	105.721300	33	Asia/Jakarta	0
Curug, Indonesia	-6.761600	105.763900	33	Asia/Jakarta	0
Cicadas, Indonesia	-6.758700	105.801800	33	Asia/Jakarta	0
Cikaramat, Indonesia	-6.763800	105.827500	33	Asia/Jakarta	0
Tanjungan, Indonesia	-6.824500	105.827000	33	Asia/Jakarta	0
Umbulan, Indonesia	-6.765000	105.855900	33	Asia/Jakarta	0
Rancaseneng, Indonesia	-6.758900	105.867100	33	Asia/Jakarta	0
Sukawaris, Indonesia	-6.804100	105.863900	33	Asia/Jakarta	0
Cibunar, Indonesia	-6.794200	106.213200	33	Asia/Jakarta	0
Cipancur, Indonesia	-6.830500	106.236000	33	Asia/Jakarta	0
Bangbayang, Indonesia	-6.858100	106.175100	33	Asia/Jakarta	0
Lebak, Indonesia	-6.640720	105.875200	33	Asia/Jakarta	0
Cigalih, Indonesia	-6.665900	105.894800	33	Asia/Jakarta	0
Curuglanglang, Indonesia	-6.630100	105.919800	33	Asia/Jakarta	0
Perumahan Kopi, Indonesia	-6.677020	105.960860	33	Asia/Jakarta	0
Kampungsawah, Indonesia	-6.675500	105.976000	33	Asia/Jakarta	0
Ciseda, Indonesia	-6.635200	105.988300	33	Asia/Jakarta	0
Pagenggang Selatan, Indonesia	-6.748200	105.986600	33	Asia/Jakarta	0
Gintung Utara, Indonesia	-6.729800	105.978500	33	Asia/Jakarta	0
Senanghati, Indonesia	-6.716500	105.962700	33	Asia/Jakarta	0
Bunut, Indonesia	-6.729380	105.911490	33	Asia/Jakarta	0
Babakan, Indonesia	-6.728900	105.906500	33	Asia/Jakarta	0
Kiarajangkung, Indonesia	-6.741900	105.880400	33	Asia/Jakarta	0
Daleum, Indonesia	-6.752000	105.969100	33	Asia/Jakarta	0
Cikiruh Wetan, Indonesia	-6.826200	105.875700	33	Asia/Jakarta	0
Sukamulya, Indonesia	-6.812100	105.887400	33	Asia/Jakarta	0
Cisarap, Indonesia	-6.785000	105.909300	33	Asia/Jakarta	0
Sukatani, Indonesia	-6.800900	105.940600	33	Asia/Jakarta	0
Kubang, Indonesia	-6.786400	106.484900	33	Asia/Jakarta	0
Cisungsang, Indonesia	-6.800400	106.424500	33	Asia/Jakarta	0
Kujangsari, Indonesia	-6.786400	106.427800	33	Asia/Jakarta	0
Situmulya, Indonesia	-6.786600	106.432200	33	Asia/Jakarta	0
Cipanggung, Indonesia	-6.815300	106.375200	33	Asia/Jakarta	0
Cikadu, Indonesia	-6.823800	106.422000	33	Asia/Jakarta	0
Cinangka, Indonesia	-6.870700	106.398900	33	Asia/Jakarta	0
Pasirkadu, Indonesia	-6.515400	105.853000	33	Asia/Jakarta	0
Teladan, Indonesia	-6.522400	105.824600	33	Asia/Jakarta	0
Perintis, Indonesia	-6.527800	105.802900	33	Asia/Jakarta	0
Jambubol, Indonesia	-6.546500	105.872800	33	Asia/Jakarta	0
Rancahideung, Indonesia	-6.542500	105.847700	33	Asia/Jakarta	0
Seuseupan, Indonesia	-6.546400	105.819500	33	Asia/Jakarta	0
Pangkalan, Indonesia	-6.558300	105.757400	33	Asia/Jakarta	0
Kalapadua, Indonesia	-6.563910	105.854950	33	Asia/Jakarta	0
Sobang, Indonesia	-6.562200	105.757100	33	Asia/Jakarta	0
Bojen Kulon, Indonesia	-6.563800	105.787800	33	Asia/Jakarta	0
Awilega, Indonesia	-6.566660	105.848120	33	Asia/Jakarta	0
Carodok, Indonesia	-6.582300	105.850800	33	Asia/Jakarta	0
Sumurwaru, Indonesia	-6.577000	105.806800	33	Asia/Jakarta	0
Cimara, Indonesia	-6.584360	105.825170	33	Asia/Jakarta	0
Cibodas, Indonesia	-6.593500	105.858400	33	Asia/Jakarta	0
Cangkeuteuk, Indonesia	-6.598500	105.789300	33	Asia/Jakarta	0
Keboncau, Indonesia	-6.628100	106.210100	33	Asia/Jakarta	0
Datarcae, Indonesia	-6.650900	106.162200	33	Asia/Jakarta	0
Parigi, Indonesia	-6.653500	106.196000	33	Asia/Jakarta	0
Nyungcung, Indonesia	-6.715480	106.141030	33	Asia/Jakarta	0
Tunasbaru, Indonesia	-6.508900	105.999500	33	Asia/Jakarta	0
Jalupang Dua, Indonesia	-6.541500	105.996200	33	Asia/Jakarta	0
Kukuluk, Indonesia	-6.562000	105.991700	33	Asia/Jakarta	0
Anggrik, Indonesia	-6.622270	105.984400	33	Asia/Jakarta	0
Turus, Indonesia	-6.506400	105.881600	33	Asia/Jakarta	0
Kampungbaru, Indonesia	-6.533000	105.900200	33	Asia/Jakarta	0
Pasirloa, Indonesia	-6.541200	105.887900	33	Asia/Jakarta	0
Kampungmasjid, Indonesia	-6.566100	105.891400	33	Asia/Jakarta	0
Kadumelati, Indonesia	-6.505600	105.921200	33	Asia/Jakarta	0
Campaka, Indonesia	-6.544400	105.920300	33	Asia/Jakarta	0
Langkapcaang Hilir, Indonesia	-6.548300	105.923500	33	Asia/Jakarta	0
Cibeureum, Indonesia	-6.599100	105.919900	33	Asia/Jakarta	0
Pasanggrahan, Indonesia	-6.605200	105.904500	33	Asia/Jakarta	0
Pematang, Indonesia	-6.508000	105.937300	33	Asia/Jakarta	0
Pasarbaru, Indonesia	-6.521000	105.936900	33	Asia/Jakarta	0
Ciodeng, Indonesia	-6.579100	105.948700	33	Asia/Jakarta	0
Cimoyan, Indonesia	-6.533400	105.965300	33	Asia/Jakarta	0
Ciruji Dua, Indonesia	-6.530100	105.987500	33	Asia/Jakarta	0
Kampungruweh, Indonesia	-6.582800	105.983900	33	Asia/Jakarta	0
Warungsugan, Indonesia	-6.593100	105.978000	33	Asia/Jakarta	0
Manggu, Indonesia	-6.608200	105.978700	33	Asia/Jakarta	0
Kampunglistrik, Indonesia	-6.377700	105.829100	33	Asia/Jakarta	0
Lantera, Indonesia	-6.378000	105.823300	33	Asia/Jakarta	0
Balekersukamaju, Indonesia	-6.382500	105.836100	33	Asia/Jakarta	0
Tarogong, Indonesia	-6.392900	105.839100	33	Asia/Jakarta	0
Montor Timur, Indonesia	-6.395200	105.873300	33	Asia/Jakarta	0
Kadubadak, Indonesia	-6.391030	105.870880	33	Asia/Jakarta	0
Kadupayung, Indonesia	-6.396800	105.847700	33	Asia/Jakarta	0
Kadugadung, Indonesia	-6.392800	105.856200	33	Asia/Jakarta	0
Pangampoan, Indonesia	-6.398950	105.851550	33	Asia/Jakarta	0
Tegalpanjang, Indonesia	-6.411500	105.829100	33	Asia/Jakarta	0
Margahayu, Indonesia	-6.426400	105.864610	33	Asia/Jakarta	0
Tegalpapak, Indonesia	-6.439600	105.825400	33	Asia/Jakarta	0
Kampungpinggirkali, Indonesia	-6.440300	105.846600	33	Asia/Jakarta	0
Surianeun, Indonesia	-6.446800	105.858500	33	Asia/Jakarta	0
Kebonjaya, Indonesia	-6.444600	105.853000	33	Asia/Jakarta	0
Sidamukti, Indonesia	-6.487010	105.803250	33	Asia/Jakarta	0
Panimbang, Indonesia	-6.494300	105.796100	33	Asia/Jakarta	0
Neglasari, Indonesia	-6.495100	105.793600	33	Asia/Jakarta	0
Paojan, Indonesia	-6.496800	105.815700	33	Asia/Jakarta	0
Leuwigede, Indonesia	-6.496600	105.833800	33	Asia/Jakarta	0
Kubangkampil, Indonesia	-6.490800	105.839500	33	Asia/Jakarta	0
Weru, Indonesia	-6.462300	105.839200	33	Asia/Jakarta	0
Carenang Lor, Indonesia	-6.462300	105.865900	33	Asia/Jakarta	0
Parigi, Indonesia	-6.381800	105.875600	33	Asia/Jakarta	0
Cirumput, Indonesia	-6.396900	105.884200	33	Asia/Jakarta	0
Kuluwut Tengah, Indonesia	-6.413600	105.884600	33	Asia/Jakarta	0
Kubang, Indonesia	-6.419400	105.883000	33	Asia/Jakarta	0
Kubangkondanglapangan, Indonesia	-6.415400	105.912100	33	Asia/Jakarta	0
Kubangkondang, Indonesia	-6.421900	105.908900	33	Asia/Jakarta	0
Bangko Dua, Indonesia	-6.385800	105.885600	33	Asia/Jakarta	0
Kaducukang, Indonesia	-6.392900	105.918000	33	Asia/Jakarta	0
Leuweungkolot, Indonesia	-6.392500	105.928600	33	Asia/Jakarta	0
Kebonjeruk, Indonesia	-6.388800	105.922300	33	Asia/Jakarta	0
Cikiray, Indonesia	-6.379400	105.900700	33	Asia/Jakarta	0
Sukamara, Indonesia	-6.380900	105.940600	33	Asia/Jakarta	0
Manungtung, Indonesia	-6.378700	105.943200	33	Asia/Jakarta	0
Bongbong, Indonesia	-6.394300	105.949500	33	Asia/Jakarta	0
Kadusirung Hilir, Indonesia	-6.429600	105.935000	33	Asia/Jakarta	0
Pasirtundun, Indonesia	-6.413900	105.950100	33	Asia/Jakarta	0
Pasirwaringin, Indonesia	-6.409630	105.941220	33	Asia/Jakarta	0
Timbang, Indonesia	-6.386600	105.981890	33	Asia/Jakarta	0
Ganjur Girang, Indonesia	-6.403400	105.979700	33	Asia/Jakarta	0
Kaduseeng, Indonesia	-6.396500	105.969300	33	Asia/Jakarta	0
Legokkopra, Indonesia	-6.396800	105.959100	33	Asia/Jakarta	0
Saketipasar, Indonesia	-6.401400	105.994300	33	Asia/Jakarta	0
Saketipasir, Indonesia	-6.397600	105.993100	33	Asia/Jakarta	0
Pamatang, Indonesia	-6.423200	105.988100	33	Asia/Jakarta	0
Kadupinang, Indonesia	-6.419700	105.969400	33	Asia/Jakarta	0
Kampungmasjid, Indonesia	-6.426700	105.970800	33	Asia/Jakarta	0
Karangsari, Indonesia	-6.436100	105.972500	33	Asia/Jakarta	0
Kadukandel, Indonesia	-6.433400	105.909800	33	Asia/Jakarta	0
Karangtengah, Indonesia	-6.458600	105.886800	33	Asia/Jakarta	0
Kebon, Indonesia	-6.473000	105.878200	33	Asia/Jakarta	0
Nambo, Indonesia	-6.491900	105.950700	33	Asia/Jakarta	0
Mekarsari, Indonesia	-6.463000	105.986400	33	Asia/Jakarta	0
Kadubera, Indonesia	-6.459300	105.920800	33	Asia/Jakarta	0
Pasirpanjang, Indonesia	-6.478500	105.926900	33	Asia/Jakarta	0
Kampungpasar, Indonesia	-6.504900	106.194300	33	Asia/Jakarta	0
Jati, Indonesia	-6.515300	106.195800	33	Asia/Jakarta	0
Cirangga Kidul, Indonesia	-6.529400	106.171900	33	Asia/Jakarta	0
Palopat, Indonesia	-6.536900	106.228700	33	Asia/Jakarta	0
Sukamaju, Indonesia	-6.536200	106.229900	33	Asia/Jakarta	0
Kadulari, Indonesia	-6.544500	106.161200	33	Asia/Jakarta	0
Kemancing, Indonesia	-6.555700	106.225700	33	Asia/Jakarta	0
Bantarnaga Tonggoh, Indonesia	-6.560900	106.244300	33	Asia/Jakarta	0
Bulakan, Indonesia	-6.566300	106.240900	33	Asia/Jakarta	0
Kadurahayu, Indonesia	-6.569000	106.128700	33	Asia/Jakarta	0
Babakansukamulya, Indonesia	-6.582700	106.167600	33	Asia/Jakarta	0
Kaduketug, Indonesia	-6.598000	106.224800	33	Asia/Jakarta	0
Ciboleger, Indonesia	-6.594400	106.225500	33	Asia/Jakarta	0
Sumberwaras, Indonesia	-6.595400	106.153000	33	Asia/Jakarta	0
Pajagan, Indonesia	-6.606500	106.166700	33	Asia/Jakarta	0
